file,mode,rule,result,duration
test_files_filters/buggy.sleec,redundancy,0,unsat,0.09365224838256836
test_files_filters/buggy.sleec,redundancy,1,sat,0.08102679252624512
test_files_filters/buggy.sleec,redundancy,2,unknown (TIMEOUT),20.008339405059814
test_files_filters/buggy.sleec,redundancy,3,unknown (TIMEOUT),20.06606936454773
test_files_filters/buggy.sleec,redundancy,4,sat,0.1880795955657959
test_files_filters/buggy.sleec,redundancy,5,unsat,0.022617340087890625
test_files_filters/buggy.sleec,redundancy,6,unsat,0.10991406440734863
test_files_filters/buggy.sleec,redundancy,7,sat,0.01924920082092285
test_files_filters/buggy.sleec,redundancy,8,sat,0.022312164306640625
test_files_filters/buggy.sleec,redundancy,9,sat,0.029584169387817383
test_files_filters/buggy.sleec,redundancy,10,sat,0.14161968231201172
test_files_filters/buggy.sleec,redundancy,11,sat,0.02831101417541504
test_files_filters/buggy.sleec,conflict,0,unknown (TIMEOUT),20.00921106338501
test_files_filters/buggy.sleec,conflict,1,unknown (TIMEOUT),20.008599281311035
test_files_filters/buggy.sleec,conflict,2,unknown (TIMEOUT),20.023927450180054
test_files_filters/buggy.sleec,conflict,3,unknown (TIMEOUT),20.02344799041748
test_files_filters/buggy.sleec,conflict,4,unknown (TIMEOUT),20.012879133224487
test_files_filters/buggy.sleec,conflict,5,unknown (TIMEOUT),20.001184701919556
test_files_filters/buggy.sleec,conflict,6,unknown (TIMEOUT),20.049108266830444
test_files_filters/buggy.sleec,conflict,7,sat,0.03997325897216797
test_files_filters/buggy.sleec,conflict,8,sat,0.04639697074890137
test_files_filters/buggy.sleec,conflict,9,sat,0.16407251358032227
test_files_filters/buggy.sleec,conflict,10,unknown (TIMEOUT),20.00972604751587
test_files_filters/buggy.sleec,conflict,11,unsat,0.037874698638916016
test_files_filters/buggy.sleec,concern,0,unknown (TIMEOUT),20.011433601379395
test_files_filters/test1.sleec,redundancy,0,sat,0.015358924865722656
test_files_filters/test1.sleec,redundancy,1,sat,0.009383201599121094
test_files_filters/test1.sleec,redundancy,2,unsat,0.01582789421081543
test_files_filters/test1.sleec,redundancy,3,sat,0.026766538619995117
test_files_filters/test1.sleec,conflict,0,sat,0.04794669151306152
test_files_filters/test1.sleec,conflict,1,sat,0.017138004302978516
test_files_filters/test1.sleec,conflict,2,sat,0.04478716850280762
test_files_filters/test1.sleec,conflict,3,sat,0.04644656181335449
test_files_filters/test4.sleec,redundancy,0,sat,0.01930975914001465
test_files_filters/test4.sleec,redundancy,1,sat,0.01734185218811035
test_files_filters/test4.sleec,redundancy,2,sat,0.009657144546508789
test_files_filters/test4.sleec,conflict,0,sat,0.049034833908081055
test_files_filters/test4.sleec,conflict,1,sat,0.06717061996459961
test_files_filters/test4.sleec,conflict,2,sat,0.019690752029418945
test_files_filters/test4.sleec,concern,0,unsat,0.08972001075744629
test_files_filters/test3.sleec,redundancy,0,sat,0.01933121681213379
test_files_filters/test3.sleec,redundancy,1,sat,0.017560243606567383
test_files_filters/test3.sleec,redundancy,2,sat,0.00982046127319336
test_files_filters/test3.sleec,conflict,0,sat,0.049478769302368164
test_files_filters/test3.sleec,conflict,1,sat,0.06827402114868164
test_files_filters/test3.sleec,conflict,2,sat,0.019946575164794922
test_files_filters/test3.sleec,concern,0,sat,0.07588601112365723
test_files_filters/test.sleec,redundancy,0,unsat,0.052434444427490234
test_files_filters/test.sleec,redundancy,1,unsat,0.013898849487304688
test_files_filters/test.sleec,redundancy,2,unsat,0.013736724853515625
test_files_filters/test.sleec,redundancy,3,sat,0.023818492889404297
test_files_filters/test.sleec,redundancy,4,unsat,0.023657798767089844
test_files_filters/test.sleec,redundancy,5,unsat,0.04940462112426758
test_files_filters/test.sleec,redundancy,6,unsat,0.6155359745025635
test_files_filters/test.sleec,redundancy,7,unsat,0.018093585968017578
test_files_filters/test.sleec,redundancy,8,unsat,0.03712797164916992
test_files_filters/test.sleec,redundancy,9,unsat,0.052155256271362305
test_files_filters/test.sleec,redundancy,10,unsat,0.05192089080810547
test_files_filters/test.sleec,redundancy,11,sat,0.11110639572143555
test_files_filters/test.sleec,redundancy,12,unsat,0.05255007743835449
test_files_filters/test.sleec,redundancy,13,sat,0.05425667762756348
test_files_filters/test.sleec,redundancy,14,unsat,0.03884768486022949
test_files_filters/test.sleec,redundancy,15,sat,0.023078441619873047
test_files_filters/test.sleec,redundancy,16,sat,0.061888694763183594
test_files_filters/test.sleec,redundancy,17,sat,0.033434391021728516
test_files_filters/test.sleec,redundancy,18,sat,0.019582509994506836
test_files_filters/test.sleec,redundancy,19,sat,0.043627023696899414
test_files_filters/test.sleec,redundancy,20,unknown (TIMEOUT),20.014337301254272
test_files_filters/test.sleec,conflict,0,sat,0.04899454116821289
test_files_filters/test.sleec,conflict,1,sat,0.039832115173339844
test_files_filters/test.sleec,conflict,2,sat,0.040471792221069336
test_files_filters/test.sleec,conflict,3,sat,0.25162482261657715
test_files_filters/test.sleec,conflict,4,sat,0.2567861080169678
test_files_filters/test.sleec,conflict,5,sat,0.3672029972076416
test_files_filters/test.sleec,conflict,6,sat,0.17712116241455078
test_files_filters/test.sleec,conflict,7,sat,0.17515254020690918
test_files_filters/test.sleec,conflict,8,sat,0.17577266693115234
test_files_filters/test.sleec,conflict,9,sat,0.17623114585876465
test_files_filters/test.sleec,conflict,10,sat,0.17716574668884277
test_files_filters/test.sleec,conflict,11,sat,0.17743730545043945
test_files_filters/test.sleec,conflict,12,sat,0.18068671226501465
test_files_filters/test.sleec,conflict,13,sat,0.020848989486694336
test_files_filters/test.sleec,conflict,14,sat,0.020198583602905273
test_files_filters/test.sleec,conflict,15,sat,0.020122051239013672
test_files_filters/test.sleec,conflict,16,sat,0.023375511169433594
test_files_filters/test.sleec,conflict,17,unknown (TIMEOUT),20.017468690872192
test_files_filters/test.sleec,conflict,18,unknown (TIMEOUT),20.016496896743774
test_files_filters/test.sleec,conflict,19,unknown (TIMEOUT),20.014092683792114
test_files_filters/test.sleec,conflict,20,unknown (TIMEOUT),20.01410984992981
test_files_filters/test2.sleec,redundancy,0,sat,0.020718097686767578
test_files_filters/test2.sleec,redundancy,1,sat,0.017393827438354492
test_files_filters/test2.sleec,redundancy,2,sat,0.025712013244628906
test_files_filters/test2.sleec,conflict,0,unknown (TIMEOUT),20.003360986709595
test_files_filters/test2.sleec,conflict,1,sat,0.04776644706726074
test_files_filters/test2.sleec,conflict,2,unknown (TIMEOUT),20.01069974899292
test_files_filters/safescade/safescade-corrected.sleec,redundancy,0,sat,0.20817899703979492
test_files_filters/safescade/safescade-corrected.sleec,redundancy,1,sat,0.052161216735839844
test_files_filters/safescade/safescade-corrected.sleec,redundancy,2,sat,0.05061173439025879
test_files_filters/safescade/safescade-corrected.sleec,redundancy,3,sat,0.050196170806884766
test_files_filters/safescade/safescade-corrected.sleec,redundancy,4,sat,0.24590444564819336
test_files_filters/safescade/safescade-corrected.sleec,redundancy,5,sat,0.053899288177490234
test_files_filters/safescade/safescade-corrected.sleec,redundancy,6,sat,0.05388236045837402
test_files_filters/safescade/safescade-corrected.sleec,redundancy,7,sat,0.0568389892578125
test_files_filters/safescade/safescade-corrected.sleec,redundancy,8,sat,0.6065933704376221
test_files_filters/safescade/safescade-corrected.sleec,redundancy,9,sat,0.06685543060302734
test_files_filters/safescade/safescade-corrected.sleec,redundancy,10,sat,0.0876777172088623
test_files_filters/safescade/safescade-corrected.sleec,redundancy,11,sat,0.052399635314941406
test_files_filters/safescade/safescade-corrected.sleec,redundancy,12,sat,0.42124032974243164
test_files_filters/safescade/safescade-corrected.sleec,redundancy,13,sat,0.2528524398803711
test_files_filters/safescade/safescade-corrected.sleec,redundancy,14,sat,0.05487179756164551
test_files_filters/safescade/safescade-corrected.sleec,redundancy,15,sat,0.05507373809814453
