file, mode, result, duration
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.06374597549438
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00012946128845
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00011992454529
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.18774747848510742
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00014162063599
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.16689777374267578
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.15216779708862305
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.0000832080841
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.16650056838989258
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.19931983947753906
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.1994469165802002
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00009560585022
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.16472125053405762
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.1532278060913086
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.16410136222839355
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.2564120292663574
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00014281272888
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.17327427864074707
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.152479887008667
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.16118311882019043
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00013470649719
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.2882716655731201
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.17663884162902832
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.1676013469696045
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.30311107635498047
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00013780593872
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.00011491775513
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, sat, 0.16291069984436035
test_files/dressingAssist/DRESSASSIST.sleec, redundancy, unknown (TIMEOUT), 100.0000786781311
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00011134147644
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.23134016990662
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 101.19663405418396
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00009036064148
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00013327598572
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00012516975403
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00011968612671
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00013256072998
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.0000991821289
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00014853477478
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00012183189392
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00008964538574
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00011873245239
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00012230873108
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00009083747864
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00009298324585
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00014352798462
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00008940696716
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00009799003601
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00008368492126
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00014138221741
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00368428230286
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00011610984802
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00007438659668
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00007891654968
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00008940696716
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00009799003601
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00011563301086
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00013589859009
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00010919570923
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00013637542725
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00014543533325
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00009322166443
test_files/dressingAssist/DRESSASSIST.sleec, conflict, unknown (TIMEOUT), 100.00007176399231
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.16478967666625977
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00015544891357
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00014090538025
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.17300939559937
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00013327598572
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.16152143478393555
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00008773803711
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.16739487648010254
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.1597585678100586
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00017189979553
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.1593165397644043
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.19180750846862793
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.18973875045776367
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00012755393982
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.16043543815612793
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.15814495086669922
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.15894103050231934
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.2391068935394287
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.0001380443573
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.16737055778503418
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.1524972915649414
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.1671459674835205
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.0001392364502
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.30586767196655273
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.16403460502624512
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.17799592018127441
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.2825756072998047
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00011801719666
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00010085105896
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, sat, 0.16475439071655273
test_files/dressingAssist/DRESSASSIST-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00009369850159
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00013303756714
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001003742218
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.49771761894226
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00008773803711
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00044465065002
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00014066696167
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00008487701416
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010561943054
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001118183136
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00013995170593
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00012493133545
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00009107589722
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00012445449829
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001277923584
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00013542175293
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010824203491
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00009608268738
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00012922286987
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011396408081
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00012278556824
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00013065338135
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00013494491577
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00008058547974
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00009727478027
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011467933655
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00020599365234
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001380443573
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00013589859009
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001208782196
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001175403595
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00009608268738
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00038146972656
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00007128715515
test_files/dressingAssist/DRESSASSIST-corrected.sleec, conflict, unknown (TIMEOUT), 100.00007557868958
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.4438204765319824
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00010395050049
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00008749961853
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00007796287537
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.09424424171447754
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00008153915405
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.0007255077362
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.17449712753295898
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.11655306816101074
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.09686875343322754
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00007271766663
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.11709237098693848
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.10812044143676758
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00011730194092
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00008702278137
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00013661384583
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.0000958442688
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00011110305786
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00009894371033
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00009393692017
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.1266469955444336
test_files/gdpr/DPA-corrected.sleec, redundancy, sat, 0.10686779022216797
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00013065338135
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.000079870224
test_files/gdpr/DPA-corrected.sleec, redundancy, unknown (TIMEOUT), 100.00008392333984
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011277198792
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010347366333
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00008082389832
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.0000786781311
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011038780212
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00008273124695
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010275840759
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010943412781
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011134147644
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010919570923
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00008153915405
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010228157043
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00007343292236
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.0000855922699
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011134147644
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011610984802
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00017666816711
